rg,rn,ta,vpd,swc,ts,rh,pm2_5,pm2_5_raw,pm2_5_pred
1.04432,-65.0569,6.282,369.125,0.184793,9.9,58.2397,77.89505,77.89505,42.598019025660086
1.07223,-63.6406,6.344,376.903,0.185118,9.9,57.6576,78.984,78.984,39.47305404757283
1.07047,-63.5208,6.146,364.569,0.185306,9.9,58.3908,80.16569999999999,80.16569999999999,39.01893454757283
1.08885,-63.2438,6.253,380.783,0.184914,9.9,56.9359,81.3474,81.3474,38.463755847426626
1.08225,-57.4853,5.922,362.91,0.185298,9.9,58.2953,81.79565,81.79565,36.50815987013195
1.09776,-58.8986,5.883,353.585,0.185655,9.9,59.03,82.2439,82.2439,36.511487348392805
7.20112,-55.5257,5.75,348.014,0.185114,9.9,59.4026,84.3715,84.3715,39.726298414487964
26.6987,-35.5725,5.504,337.786,0.185169,9.9,60.1583,86.4991,86.4991,33.480338264987
54.5491,-10.4146,6.13,375.787,0.185148,9.9,57.531,87.3061,87.3061,35.505552528707625
85.2947,22.6287,6.603,406.934,0.185527,9.837,55.8467,88.1131,88.1131,38.74753884370764
167.739,115.094,7.136,453.792,0.185179,9.8,53.808,89.16965,89.16965,35.616374447436044
227.817,166.876,8.326,558.738,0.18486,9.8,47.9224,90.2262,90.2262,37.53179335147509
273.708,215.498,8.34,552.525,0.185468,9.8,49.489,21.528142857142857,21.528142857142857,37.179903578639426
312.873,252.322,9.111,611.003,0.18532,9.8,47.2947,38.772778571428574,38.772778571428574,38.75436635268198
341.045,281.532,9.618,641.629,0.185679,9.8,45.9235,44.805487500000005,44.805487500000005,36.46598694166665
353.146,291.805,10.228,693.646,0.185249,9.8,43.4621,100.5261,100.5261,35.069094987254914
363.711,293.108,10.317,722.492,0.18508,9.8,41.7235,102.32755,102.32755,33.91650976225491
350.266,263.198,10.803,756.92,0.185039,9.8,41.0174,104.129,104.129,41.78424204558824
333.641,236.903,11.413,772.053,0.18548,9.8,40.8895,106.83,106.83,45.609196292094026
298.405,204.311,11.613,775.403,0.185428,9.8,41.4452,109.531,109.531,46.82791996666665
254.701,167.513,11.841,772.616,0.184967,9.8,41.9599,110.5555,110.5555,46.73090175833332
179.248,90.8486,11.938,755.588,0.185149,9.8,42.8691,111.58,111.58,46.634095458333334
122.05,35.6229,11.9,745.239,0.185201,9.8,43.4774,112.58485,112.58485,47.07852520833334
70.8265,-15.0932,11.819,717.693,0.185316,9.8,44.9464,113.5897,113.5897,46.76936606476719
32.5764,-50.4295,11.15,623.63,0.184966,9.8,49.0139,113.97085,113.97085,51.1940435823313
8.39816,-69.6643,9.777,530.063,0.184726,9.8,52.8841,114.352,114.352,41.25047497845195
1.16854,-71.5483,9.172,494.427,0.185152,9.893,53.9454,112.86285,112.86285,36.281622999858
1.10333,-70.723,8.744,475.483,0.184747,9.9,54.6262,111.3737,111.3737,33.101127727684435
1.11011,-70.2481,8.621,462.1,0.185266,9.9,55.6286,48.464236666666665,48.464236666666665,39.900694317430144
1.11779,-68.2534,8.566,429.899,0.184857,9.9,58.4659,49.42070285714286,49.42070285714286,42.414175290249034
1.1076,-65.904,8.361,437.225,0.185027,9.9,57.2799,49.63607596153846,49.63607596153846,43.37085868976594
1.10797,-55.6961,8.472,444.086,0.184988,9.927,57.0551,49.71904471153846,49.71904471153846,34.735059981811936
1.1092,-52.3704,8.752,401.972,0.185326,10.0,61.989,50.67288564356436,50.67288564356436,29.43436494325049
1.11682,-47.3867,8.66,326.658,0.184908,10.0,69.0207,106.661,106.661,17.056066101712233
1.11019,-45.0955,8.951,328.335,0.185223,10.0,69.522,55.29581477272727,55.29581477272727,16.4499444799731
1.11271,-43.8026,8.703,315.467,0.185299,10.0,70.2876,55.84170344827586,55.84170344827586,17.169938779973098
1.10892,-32.7943,8.93,342.201,0.185114,10.0,68.3277,53.09882678571429,53.09882678571429,17.529733579209996
1.13601,-27.8179,9.008,357.224,0.185517,10.0,67.2685,50.60477375,50.60477375,17.321666143258007
1.12117,-27.4313,9.133,367.132,0.185337,10.0,66.5434,51.34835584415585,51.34835584415585,18.459867867852527
1.11196,-29.4685,9.106,349.886,0.185137,10.0,68.2089,51.973680263157895,51.973680263157895,17.668963613654437
1.12655,-30.2307,9.15,350.671,0.184678,10.0,68.219,54.554651075268815,54.554651075268815,17.632965235876657
1.10827,-27.1801,7.826,321.024,0.184623,10.0,68.9072,51.916185922330094,51.916185922330094,16.67731390890858
1.10634,-40.7215,8.25,323.832,0.185316,10.0,68.688,55.749813297872336,55.749813297872336,16.902342919753735
1.12688,-51.6203,8.153,276.123,0.185402,10.0,72.9475,152.4633,152.4633,34.97451036266589
1.11555,-58.4786,7.841,260.676,0.185041,10.0,73.6279,156.52065,156.52065,22.884660695093416
1.11201,-62.7766,7.208,230.558,0.185308,10.0,75.7214,160.578,160.578,26.254886663312732
1.11708,-64.5192,7.28,257.065,0.184891,10.0,73.0327,161.1174,161.1174,27.421273855620424
1.10705,-55.4262,7.332,271.146,0.185639,10.0,71.6356,161.6568,161.6568,30.67325055398231
1.10896,-38.7425,7.583,288.903,0.185306,10.0,70.635,161.52735,161.52735,16.81155133446413
1.11429,-35.1095,7.686,284.345,0.185319,10.0,71.4097,161.3979,161.3979,16.58946859161389
1.12283,-38.0505,7.705,309.348,0.185079,10.027,68.8843,157.27794999999998,157.27794999999998,15.991092036686352
1.12192,-40.2989,7.054,290.298,0.185109,10.007,69.6512,153.158,153.158,15.74418743668635
1.12115,-43.83,7.24,322.063,0.185458,10.033,66.5218,160.00869999999998,160.00869999999998,17.156639303706335
1.11378,-50.3906,7.369,347.468,0.1857,10.0,64.0553,166.8594,166.8594,19.686068329334354
4.52791,-67.1524,9.492,679.217,0.185204,10.0,38.8426,47.87059166666667,47.87059166666667,26.93537460915897
18.5569,-68.2058,11.37,873.094,0.185596,10.0,29.8496,26.50827142857143,26.50827142857143,39.64786808879781
61.5588,-21.9343,11.237,858.174,0.184962,10.0,30.8869,61.4159875,61.4159875,41.63937181317205
103.301,26.4704,11.927,967.813,0.185159,10.0,26.7256,72.85128,72.85128,43.890448388172054
143.197,62.2726,12.074,995.841,0.185211,10.0,25.5437,66.92288333333333,66.92288333333333,44.356696108333345
247.246,162.935,12.562,1069.91,0.185072,10.0,23.8782,65.75603333333333,65.75603333333333,46.12951362706092
300.469,214.909,13.228,1159.88,0.185029,10.0,20.9574,76.84188,76.84188,52.82704041805556
370.174,282.12,13.569,1226.01,0.185297,10.0,18.6161,57.00208333333334,57.00208333333334,61.522703709722215
421.369,329.906,13.771,1245.34,0.184883,10.0,18.035,32.213775,32.213775,64.85703768795788
447.301,345.662,13.907,1269.52,0.185363,10.0,17.9906,33.831325,33.831325,69.81887038293654
448.954,338.139,13.937,1262.24,0.185129,10.0,18.4179,33.831325,33.831325,68.895996744475
445.563,315.517,14.013,1270.27,0.184987,10.0,17.8853,34.0269,34.0269,68.56559891114166
424.779,287.287,13.817,1221.72,0.184645,10.0,18.8512,33.078916666666665,33.078916666666665,65.2618314109127
371.162,238.167,14.05,1251.25,0.185241,10.0,18.2013,32.088125000000005,32.088125000000005,68.00725874583335
314.077,181.925,13.896,1230.46,0.185097,10.06,18.4279,57.75013333333334,57.75013333333334,65.65590731805555
242.324,110.075,13.565,1178.6,0.184768,10.1,19.1967,65.75603333333333,65.75603333333333,64.97068231805554
174.06,50.3055,13.072,1129.67,0.1851,10.1,20.5913,78.338375,78.338375,47.984524268055544
95.5715,-15.181,12.648,1067.24,0.184761,10.1,22.2495,76.01168,76.01168,49.96480702596122
36.6324,-60.6088,12.147,1004.15,0.184956,10.1,23.4769,50.35767727272727,50.35767727272727,43.09873725660643
9.25977,-84.0577,11.672,955.13,0.185301,10.1,24.3731,16.7044,16.7044,38.14538369666921
1.38962,-84.6456,11.284,911.998,0.185194,10.1,25.4152,11.2546,11.2546,38.684352042687145
1.29687,-79.3401,10.4,833.597,0.185349,10.1,27.7381,5.8048,5.8048,30.066839340674605
1.31057,-81.8929,10.628,846.284,0.185391,10.193,28.0832,3.7376,3.7376,31.294229747442625
1.30919,-83.8295,10.025,781.268,0.184925,10.2,30.6145,1.6704,1.6704,27.652572505122652
1.30192,-88.4449,10.295,810.97,0.185465,10.2,29.9328,1.1804,1.1804,29.340856252943535
1.29984,-88.2354,10.014,779.743,0.185375,10.2,31.4474,0.6904,0.6904,27.249118659070014
1.29772,-86.7415,9.684,748.402,0.184922,10.2,32.7255,32.98220087719298,32.98220087719298,25.56294445649569
1.28771,-85.5928,9.438,726.224,0.185262,10.2,33.5678,44.6438838028169,44.6438838028169,25.026348364661647
1.27403,-83.4006,9.106,696.886,0.184938,10.2,34.7145,47.42985185185185,47.42985185185185,24.92007891071428
1.26648,-82.3628,8.638,651.501,0.185561,10.2,37.0754,2.7354,2.7354,24.1588211314935
1.28417,-68.7542,8.383,607.525,0.184972,10.26,40.8303,3.172,3.172,25.13810885767525
1.273,-29.7923,7.817,515.504,0.185559,10.3,47.633,3.6086,3.6086,19.82066809511227
1.08612,-15.1311,4.97,261.372,0.184869,10.3,65.7359,3.9353,3.9353,17.018014395056326
1.11083,-14.2307,4.069,233.423,0.185263,10.3,69.3208,4.262,4.262,15.150095875053418
1.10136,-44.6958,3.919,254.778,0.185414,10.3,66.1048,4.3859,4.3859,14.44575776579976
1.11688,-75.2298,3.79,408.15,0.18521,10.3,45.2873,4.5098,4.5098,9.776125211463986
1.07061,-75.213,3.763,471.129,0.185194,10.3,37.1203,9.929142405063292,9.929142405063292,6.516716301823301
1.09537,-86.8582,3.191,486.751,0.185358,10.3,31.7256,7.737295394736842,,
1.07355,-89.1696,2.243,459.137,0.18538,10.3,30.7931,5.876322077922078,,
1.073,-92.5862,1.477,464.24,0.184815,10.3,26.3511,4.456837096774193,,
1.06219,-93.554,0.779,448.487,0.185018,10.3,24.934,5.44931328125,,
1.05966,-93.7864,0.061,428.106,0.185172,10.3,24.6639,9.101571428571429,,
1.06172,-94.0907,-0.45,414.618,0.18522,10.24,24.2999,9.987564077669903,,
1.05257,-91.279,-1.138,392.33,0.18554,10.2,24.7381,10.415342796610169,,
0.979891,-91.1156,-1.791,369.877,0.185527,10.2,25.7355,11.088133203125,,
0.986317,-91.9333,-2.167,358.401,0.185396,10.2,26.1623,1.0553,,
0.993883,-91.2552,-2.214,360.023,0.185603,10.2,25.693,1.0012,,
1.02073,-90.8305,-2.327,353.962,0.185037,10.2,25.8707,0.9471,,
6.44678,-88.957,-2.339,356.595,0.18484,10.2,25.5163,0.8429,,
23.7798,-77.0721,-2.284,361.761,0.185714,10.107,24.8444,0.7387,,
38.9656,-65.3764,-2.33,367.346,0.184875,10.1,23.8768,0.7008000000000001,,
153.066,77.4907,-1.623,421.15,0.185274,10.1,19.063,0.6629,,
254.376,174.893,-1.474,443.077,0.185348,10.1,16.6871,9.48945,,
324.718,245.384,-1.572,445.385,0.18532,10.04,16.0277,1.9691444444444444,,
379.583,303.74,-1.823,437.558,0.184761,10.0,15.9253,1.4796090909090909,,
416.293,351.955,-1.573,452.341,0.185001,10.0,15.1893,0.9257346153846152,,
460.087,386.021,-1.258,461.41,0.184963,10.0,14.6922,0.7955875,,
492.315,404.14,-1.408,461.083,0.185267,9.907,14.2095,0.362,,
500.499,403.108,-1.398,469.26,0.185399,9.9,13.7726,0.4506892857142857,,
472.958,370.532,-1.249,475.312,0.184698,9.9,13.7995,0.415846875,,
466.689,335.258,-0.836,474.865,0.184728,9.807,13.8245,0.7631295454545454,,
420.522,285.707,-0.688,483.13,0.184799,9.8,13.5107,1.060795238095238,,
361.81,224.228,-0.537,479.198,0.184828,9.773,13.5494,2.53666875,,
302.368,157.318,-0.36,481.273,0.184891,9.7,13.1886,0.2274,,
231.396,85.136,-0.65,481.053,0.185203,9.7,12.8259,6.673441666666667,,
152.86057499999998,22.61865,-1.14125,451.2125,0.18501125,9.66,14.1163,8.198785714285714,,
65.8163,-59.6775,-1.454,433.808,0.184916,9.64,14.6468,9.583264285714286,,
11.862,-92.3019,-2.101,408.716,0.185035,9.6,15.8039,11.3932,,
1.03762,-95.3793,-2.597,389.064,0.184619,9.6,16.8621,11.666160344827588,,
0.924508,-94.8582,-3.038,375.605,0.185201,9.6,17.1162,0.581,,
0.925393,-94.5052,-3.476,365.068,0.18485,9.6,16.7363,0.5508,,
0.929755,-94.4839,-3.841,355.843,0.184889,9.507,16.5825,0.5206,,
0.923334,-94.2444,-4.274,343.756,0.185456,9.5,16.9302,0.46335,,
0.93059,-93.9252,-4.622,332.448,0.184959,9.5,17.4853,0.4061,,
0.927618,-94.6996,-4.912,324.045,0.185025,9.5,17.9373,0.38525,,
0.931741,-94.6505,-5.232,314.364,0.184878,9.5,18.5544,0.3644,,
0.931173,-94.7209,-5.38,310.156,0.185167,9.407,18.6694,0.32455,,
0.926994,-94.6579,-5.61,306.182,0.18527,9.4,18.4457,0.2847,,
0.926451,-94.7908,-5.852,303.313,0.184817,9.4,17.7736,0.2699,,
0.916561,-94.9245,-6.026,298.828,0.184706,9.4,17.8183,0.2551,,
0.927097,-95.0151,-6.179,294.434,0.184969,9.34,18.0499,0.22705,,
0.927432,-95.148,-6.333,291.049,0.185079,9.3,18.0346,0.199,,
0.934417,-94.9867,-6.511,282.455,0.185091,9.3,19.5088,0.1888,,
0.923717,-94.8401,-6.568,278.619,0.185173,9.3,20.1635,0.1786,,
0.931787,-94.1314,-6.583,276.867,0.185157,9.24,20.5345,0.15895,,
0.930215,-94.2107,-6.598,275.391,0.184427,9.2,20.9298,0.1393,,
0.91236,-94.4497,-6.618,275.773,0.184892,9.2,20.7628,0.13215,,
0.920191,-94.2853,-6.68,273.004,0.184519,9.14,20.9898,0.125,,
0.91309,-94.3734,-6.781,270.278,0.18504,9.1,21.2466,0.11125,,
0.928448,-94.4533,-6.784,271.081,0.184904,9.1,20.9805,0.0975,,
0.92088,-94.6094,-6.748,271.846,0.184581,9.04,21.0001,0.0925,,
0.931006,-93.7511,-6.892,265.81,0.1848,9.0,22.0328,0.0875,,
0.918268,-94.0936,-6.873,266.683,0.184892,9.0,21.8729,0.07785,,
0.928339,-93.3073,-7.132,258.28,0.184509,8.973,22.5254,0.0682,,
0.911314,-92.4359,-7.521,250.824,0.184946,8.9,22.6018,0.0647,,
0.921516,-92.5298,-7.499,257.393,0.184728,8.9,20.5821,0.0612,,
6.17804,-89.4547,-7.48,260.425,0.184783,8.873,19.7922,0.0545,,
23.0777,-77.214,-7.251,270.805,0.184664,8.8,18.5866,0.0478,,
37.299,-66.6581,-6.682,289.998,0.185172,8.8,16.8632,0.04535,,
150.336,76.3371,-5.82,323.818,0.184083,8.773,15.364,0.0429,,
255.433,175.835,-4.728,372.407,0.184746,8.7,12.7189,0.0382,,
325.656,240.201,-3.797,406.308,0.184633,8.7,11.4768,0.0335,,
379.732,299.314,-3.449,413.89,0.184841,8.673,11.3201,0.03175,,
414.945,346.391,-2.878,433.471,0.185055,8.6,11.6589,0.03,,
459.743,378.792,-2.283,451.217,0.184761,8.6,11.6558,0.0267,,
488.744,391.772,-1.589,480.009,0.184931,8.6,11.9532,0.0234,,
492.498,389.149,-0.9,503.245,0.184324,8.54,12.0977,0.0222,,
472.471,355.613,0.07,554.421,0.185038,8.5,11.0559,0.021,,
463.611,324.491,0.481,542.898,0.184798,8.5,11.0107,3.08185,,
415.22,278.724,-0.174,513.155,0.184315,8.5,12.1159,6.1427,,
354.846,221.292,-0.323,497.662,0.18393,8.44,12.3175,7.25575,,
293.099,155.506,-0.133,496.148,0.184085,8.4,12.7268,8.3688,,
219.955,82.6423,-0.281,492.988,0.184022,8.4,12.8046,8.197700000000001,,
139.122,8.80374,-0.577,481.91,0.184293,8.4,13.2811,8.0266,,
57.1332,-55.8495,-0.919,463.952,0.183959,8.4,13.6526,7.964399999999999,,
10.3995,-84.5994,-1.183,444.651,0.184297,8.4,14.3838,7.9022,,
1.03079,-85.4212,-1.401,429.692,0.184498,8.4,15.2895,7.03295,,
0.929584,-82.9775,-2.053,404.715,0.184582,8.4,16.6095,6.1637,,
0.922892,-81.2598,-2.874,373.462,0.184626,8.4,18.7757,5.8476,,
0.923222,-80.0212,-3.26,360.258,0.184369,8.4,19.4552,5.5315,,
0.924292,-78.5301,-3.597,346.801,0.184113,8.4,20.3261,4.92305,,
0.926825,-77.6528,-3.492,354.13,0.184673,8.4,19.2522,4.3146,,
0.922567,-76.6792,-3.601,351.849,0.184507,8.373,19.4495,4.09335,,
0.917745,-76.1242,-3.482,354.355,0.18436,8.3,19.1714,3.8721,,
0.915733,-77.5809,-2.604,387.063,0.184707,8.3,17.0026,3.4461500000000003,,
0.934227,-75.1848,-3.283,350.666,0.184367,8.3,20.9324,3.0202,,
0.897856,-74.5019,-4.811,301.812,0.184661,8.3,25.6359,2.8653,,
0.913192,-74.7743,-3.902,336.477,0.184847,8.3,21.4581,2.7104,,
0.92115,-74.7857,-3.128,335.665,0.185026,8.3,24.9305,2.4123,,
0.928654,-72.8957,-4.375,294.717,0.184899,8.3,28.9181,2.1142,,
0.916887,-73.5182,-4.192,296.262,0.18472,8.3,29.1308,2.00575,,
0.919747,-71.3558,-4.786,261.796,0.184018,8.3,34.7026,1.8973,,
0.905811,-71.1923,-5.589,241.638,0.184404,8.273,36.759,1.6886,,
0.90841,-71.2272,-5.889,219.498,0.184278,8.2,40.6649,1.4799,,
0.92573,-70.252,-6.046,238.676,0.185019,8.2,35.038,1.404,,
0.913736,-69.1294,-5.846,244.737,0.184142,8.2,34.5025,1.3281,,
0.924153,-68.8487,-5.306,256.232,0.184239,8.2,33.1907,1.182,,
0.918231,-68.6643,-6.007,243.3,0.184046,8.2,34.7275,1.0359,,
0.921127,-67.1232,-6.431,225.848,0.184559,8.173,37.4884,0.9828,,
0.914007,-64.3758,-6.275,228.621,0.18459,8.1,36.8938,0.9297,,
0.904929,-57.8092,-6.566,232.424,0.184063,8.1,35.577,0.82745,,
0.908318,-38.9461,-6.778,228.602,0.185179,8.1,36.5746,0.7252,,
0.908667,-9.14431,-6.11,264.433,0.18504,8.1,32.6812,0.688,,
0.915872,-4.27637,-5.637,286.705,0.184686,8.073,29.3336,0.6508,,
1.58764,-1.64887,-5.46,297.167,0.1838,8.0,28.3003,1.9572,,
12.658,3.28619,-5.269,313.387,0.184375,8.0,27.4221,3.2636,,
32.3211,24.2535,-4.86,312.321,0.184266,8.0,28.4732,3.7386,,
45.749,42.0068,-4.513,308.78,0.184573,8.0,31.1226,4.2136,,
41.2014,35.0871,-4.357,318.29,0.184547,7.973,29.556,6.2338,,
39.2874,20.4126,-4.19,309.515,0.184305,7.9,31.4441,8.254,,
110.537,95.6588,-3.836,313.646,0.184643,7.9,31.9879,8.9886,,
149.451,136.66,-3.427,310.687,0.184705,7.9,34.7161,9.7232,,
120.661,107.81,-3.014,323.22,0.18438,7.9,34.4049,13.87945,,
124.722,116.09,-2.822,340.775,0.184512,7.9,31.9063,18.0357,,
109.777,100.311,-2.809,340.888,0.184323,7.873,31.4745,19.54705,,
144.2,134.895,-2.491,347.316,0.184101,7.8,31.3789,21.0584,,
290.445,219.151,-1.838,371.478,0.184192,7.8,29.7698,22.87875,,
244.962,175.588,-1.313,386.89,0.184439,7.8,28.8017,24.6991,,
104.316,85.9565,-1.387,389.503,0.183907,7.8,28.9001,25.36105,,
138.783,103.801,-1.139,397.199,0.184669,7.8,28.2981,26.023,,
141.583,80.3948,-0.546,411.607,0.184007,7.8,27.1463,27.8851,,
82.5344,-1.80546,-0.37,418.292,0.184046,7.8,26.4868,29.7472,,
35.1615,-46.1007,-0.712,399.048,0.184049,7.8,27.7337,30.4243,,
7.77426,-68.6864,-1.607,349.556,0.184699,7.8,31.5717,31.1014,,
0.956873,-71.8048,-2.36,318.188,0.184209,7.8,33.7304,27.68025,,
0.922055,-67.6521,-2.71,307.718,0.184916,7.8,34.4038,24.2591,,
0.919218,-71.5414,-2.999,298.946,0.185061,7.8,34.7828,23.01505,,
0.926195,-70.5251,-3.307,291.766,0.184462,7.8,34.9187,21.771,,
0.926178,-69.4369,-3.408,289.397,0.184987,7.8,34.8909,20.9951,,
0.91612,-69.6033,-3.728,277.94,0.184164,7.8,35.9784,20.2192,,
0.922261,-68.6929,-4.017,266.363,0.184079,7.8,37.3353,19.93705,,
0.920673,-68.42,-4.121,260.411,0.184762,7.8,38.1168,19.6549,,
0.923519,-67.5438,-4.435,251.061,0.184111,7.8,39.1229,17.957900000000002,,
0.908393,-67.5205,-4.516,249.426,0.184611,7.8,39.1685,16.2609,,
0.926263,-66.4782,-4.626,242.867,0.184414,7.8,40.1008,15.6438,,
0.915369,-66.9195,-4.505,249.178,0.184506,7.8,39.2894,15.0267,,
0.919075,-66.4944,-3.911,266.618,0.184347,7.8,37.4812,16.727899999999998,,
0.928095,-65.7153,-4.253,252.905,0.184474,7.707,39.2719,18.4291,,
0.911913,-65.3514,-4.086,259.847,0.184888,7.7,38.7445,19.04775,,
0.92645,-69.8614,-2.397,312.255,0.184611,7.7,35.3442,19.6664,,
0.924264,-72.7516,-1.275,330.935,0.184629,7.7,35.7988,19.72505,,
0.935523,-66.7529,-4.165,199.271,0.184286,7.7,53.3458,19.7837,,
0.926242,-67.9232,-4.487,210.361,0.184243,7.7,49.3317,19.805,,
0.926619,-66.8935,-4.621,219.397,0.184962,7.7,46.5866,19.8263,,
0.925276,-65.8065,-4.112,240.739,0.184262,7.7,42.9009,19.76135,,
0.9128,-66.1413,-4.852,227.045,0.184552,7.673,43.5531,19.6964,,
0.913565,-65.6223,-4.963,224.505,0.183999,7.6,43.4395,19.67275,,
0.919334,-65.2566,-5.139,220.092,0.184959,7.6,43.7848,19.6491,,
0.923959,-64.5356,-5.32,212.945,0.184315,7.6,45.0623,20.3451,,
0.912989,-63.4225,-5.27,214.05,0.184215,7.6,44.8892,21.0411,,
0.937408,-62.8585,-5.486,207.393,0.184505,7.6,45.9803,21.2942,,
0.927991,-50.3095,-5.063,220.57,0.184484,7.573,44.3715,21.5473,,
6.79286,-37.473,-4.996,228.005,0.184117,7.5,43.7336,23.18075,,
28.4577,-5.56918,-4.382,246.327,0.18436,7.5,42.4252,24.8142,,
37.9358,4.0594,-3.786,269.395,0.184573,7.5,40.1351,25.4082,,
54.0271,19.6859,-3.412,287.072,0.184403,7.5,38.2966,26.0022,,
93.4651,61.0067,-2.774,315.891,0.184571,7.5,36.375,25.6463,,
103.42,66.4405,-2.089,335.023,0.184508,7.5,36.21,25.2904,,
123.18,88.833,-1.71,343.348,0.183795,7.407,36.2647,25.16095,,
131.964,97.7565,-0.904,376.266,0.184082,7.4,34.0723,25.0315,,
134.629,100.426,-0.945,360.724,0.184077,7.4,36.4218,28.00165,,
142.988,107.93,-1.09,340.934,0.183585,7.4,38.538,30.9718,,
142.009,106.654,-1.295,334.784,0.18423,7.4,38.8967,32.05185,,
147.531,114.272,-1.182,343.849,0.18451,7.4,38.0214,33.1319,,
145.802,109.109,-1.078,350.146,0.184615,7.4,37.4093,34.80525,,
161.474,120.407,-0.766,356.764,0.18378,7.4,37.304,36.4786,,
130.028,84.9622,-0.641,361.893,0.184474,7.4,36.7132,37.0871,,
107.65,62.0916,-0.429,375.567,0.183934,7.4,35.8484,37.6956,,
56.1848,26.6737,-0.438,370.395,0.183762,7.4,36.2087,38.6549,,
45.7298,13.3763,-0.424,367.753,0.18443,7.4,36.5923,39.6142,,
46.5045,-17.0419,-0.251,366.511,0.184391,7.4,36.604,39.96305,,
7.06496,-49.2341,-0.85,331.697,0.184486,7.4,39.4194,40.3119,,
0.956857,-62.5622,-1.531,299.417,0.183679,7.4,41.8448,39.1695,,
0.92479,-56.8537,-1.856,295.605,0.184661,7.4,41.3592,38.0271,,
0.936372,-40.3307,-1.757,308.934,0.184108,7.4,39.9201,37.6117,,
0.932845,-44.8609,-1.638,306.966,0.183928,7.4,40.6071,37.1963,,
0.920635,-56.9525,-1.997,278.769,0.184282,7.4,44.1084,34.9189,,
0.930593,-47.4078,-2.039,287.141,0.184284,7.4,42.6249,32.6415,,
0.924343,-60.8569,-1.998,286.064,0.184571,7.4,42.34,31.81335,,
0.938865,-60.9428,-2.354,273.462,0.184303,7.4,43.2867,30.9852,,
0.93998,-58.1584,-2.337,278.81,0.184747,7.4,42.4835,29.85215,,
0.934603,-55.8247,-2.172,282.212,0.184182,7.4,42.4622,28.7191,,
0.936293,-59.4728,-2.279,275.808,0.184753,7.4,43.299,28.30705,,
0.929732,-61.979,-2.359,268.341,0.184123,7.4,44.3862,27.895,,
0.928239,-61.4479,-2.402,267.545,0.184117,7.4,44.3204,28.2025,,
0.924902,-63.8825,-2.341,273.036,0.184039,7.4,43.3712,28.51,,
0.924418,-63.9342,-2.484,264.632,0.184327,7.4,44.4474,28.61945,,
0.928188,-64.2669,-2.457,263.618,0.184528,7.4,44.6792,28.7289,,
0.926614,-63.4827,-2.892,248.517,0.183928,7.4,46.4441,29.5812,,
0.942652,-63.3597,-2.842,246.649,0.184133,7.4,46.8516,30.4335,,
