record_time,rg,rn,ta,vpd,swc,ts,rh
2023-01-22 03:30:00,1.16667,-62.7338,-4.054,328.625,0.169522,1.7,20.9846
2023-01-22 04:00:00,1.17776,-62.6255,-5.005,306.729,0.16959,1.7,22.6966
2023-01-22 04:30:00,1.17218,-64.5943,-3.468,343.266,0.169346,1.7,21.9008
2023-01-22 05:00:00,1.16859,-66.0935,-3.454,345.396,0.169676,1.7,22.7982
2023-01-22 05:30:00,1.16944,-62.1314,-2.149,372.927,0.169421,1.7,23.1081
2023-01-22 06:00:00,1.17715,-63.4774,-1.446,394.751,0.169455,1.64,22.6719
2023-01-22 06:30:00,1.18592,-70.3626,-1.228,397.5,0.169592,1.6,23.2567
2023-01-22 07:00:00,1.17636,-71.4714,-1.169,396.919,0.169567,1.6,23.5833
2023-01-22 07:30:00,1.24122,-64.9757,-4.404,310.711,0.169621,1.6,27.1209
2023-01-22 08:00:00,9.28755,-59.7261,-3.122,329.469,0.169316,1.6,27.5381
2023-01-22 08:30:00,34.22,-37.7593,-1.852,369.591,0.169229,1.6,25.7728
2023-01-22 09:00:00,64.2127,-4.68637,-3.706,333.05,0.169428,1.6,26.4333
2023-01-22 09:30:00,147.433,97.9086,-1.461,397.079,0.169359,1.6,24.7349
2023-01-22 10:00:00,221.594,166.088,-0.779,428.812,0.169,1.6,23.0702
2023-01-22 10:30:00,285.958,225.269,-0.136,468.865,0.169105,1.6,21.2461
2023-01-22 11:00:00,330.795,274.559,0.735,506.799,0.169552,1.6,19.3706
2023-01-22 11:30:00,369.389,315.442,1.358,557.966,0.168942,1.6,17.9312
2023-01-22 12:00:00,400.167,341.85,1.738,566.787,0.16872,1.6,17.6113
2023-01-22 12:30:00,431.344,362.094,2.267,592.712,0.169186,1.6,16.726
2023-01-22 13:00:00,444.919,360.56,2.769,627.308,0.169246,1.6,16.0098
2023-01-22 13:30:00,359.656,269.658,3.146,644.977,0.168646,1.6,15.727
2023-01-22 14:00:00,370.422,269.909,3.294,627.792,0.168686,1.6,16.5404
2023-01-22 14:30:00,339.491,241.673,3.053,616.204,0.168923,1.6,16.9304
2023-01-22 15:00:00,266.4805,171.4677,3.12225,611.135,0.16893375,1.6,17.056675
2023-01-22 15:30:00,211.077,117.424,3.157,606.532,0.169245,1.6,17.2744
2023-01-22 16:00:00,144.932,56.8648,2.985,594.012,0.168881,1.6,17.4815
2023-01-22 16:30:00,78.5493,-3.97473,2.829,579.987,0.169207,1.6,17.8211
2023-01-22 17:00:00,28.0729,-48.7973,2.341,547.165,0.169,1.6,18.8081
2023-01-22 17:30:00,5.90488,-52.1652,1.44,506.667,0.169047,1.6,20.0857
2023-01-22 18:00:00,1.17752,-28.763,1.282,511.842,0.169379,1.6,19.8385
2023-01-22 18:30:00,1.16787,-30.0789,1.748,533.657,0.168957,1.6,19.136
2023-01-22 19:00:00,1.1643,-33.0397,1.699,531.498,0.169463,1.6,19.2181
2023-01-22 19:30:00,1.16955,-29.3966,1.761,534.156,0.169156,1.6,19.2089
2023-01-22 20:00:00,1.17426,-36.5462,1.646,523.682,0.169331,1.6,19.6827
2023-01-22 20:30:00,1.16133,-64.8126,1.185,488.413,0.169616,1.6,20.9257
2023-01-22 21:00:00,1.152,-65.0386,0.935,472.507,0.168881,1.6,21.4093
2023-01-22 21:30:00,1.15764,-56.5403,1.026,480.368,0.169394,1.6,21.1377
2023-01-22 22:00:00,1.15952,-48.4092,0.788,477.125,0.169338,1.6,21.4685
2023-01-22 22:30:00,1.14612,-44.2329,0.785,474.11,0.169329,1.6,21.8565
2023-01-22 23:00:00,1.14534,-44.9238,-1.436,312.153,0.168895,1.6,39.8262
2023-01-22 23:30:00,1.05563,-41.7035,-2.496,169.907,0.169348,1.6,64.7187
2023-01-23 00:00:00,1.06018,-29.7995,-2.64,150.493,0.169422,1.6,68.7657
2023-01-23 00:30:00,1.07226,-12.7658,-2.659,158.664,0.169422,1.6,67.695
2023-01-23 01:00:00,1.05513,-12.0137,-2.621,160.288,0.169576,1.6,67.5266
2023-01-23 01:30:00,1.04714,-9.48932,-3.074,138.655,0.169664,1.6,71.0442
2023-01-23 02:00:00,1.05319,-3.8288,-3.454,121.421,0.169288,1.633,74.3678
2023-01-23 02:30:00,1.05973,-3.0155,-4.016,220.875,0.169585,1.693,50.6679
2023-01-23 03:00:00,1.06236,-4.33154,-4.446,189.638,0.169356,1.7,55.6792
2023-01-23 03:30:00,1.06003,-5.35905,-4.588,163.965,0.169684,1.7,61.4076
2023-01-23 04:00:00,1.06766,-6.10334,-5.103,128.733,0.169331,1.7,68.8961
2023-01-23 04:30:00,1.07038,-7.9299,-5.303,102.796,0.169504,1.7,74.4897
2023-01-23 05:00:00,1.05841,-9.51435,-5.666,102.676,0.169039,1.7,73.7337
2023-01-23 05:30:00,1.05178,-12.5558,-5.758,159.337,0.169445,1.7,58.7877
2023-01-23 06:00:00,1.04446,-47.7923,-4.795,334.88,0.169462,1.7,16.8054
2023-01-23 06:30:00,1.05256,-69.8898,-5.293,324.418,0.16948,1.7,15.8916
2023-01-23 07:00:00,1.05043,-72.9445,-6.082,301.254,0.169127,1.7,16.9598
2023-01-23 07:30:00,1.15478,-78.4306,-6.817,282.953,0.169157,1.7,17.168
2023-01-23 08:00:00,8.0242,-76.1763,-7.514,275.898,0.168989,1.7,14.9977
2023-01-23 08:30:00,30.074,-41.9372,-7.933,281.048,0.169137,1.7,11.294
2023-01-23 09:00:00,51.7859,-21.6518,-8.213,287.85,0.169425,1.7,7.14482
2023-01-23 09:30:00,104.49,29.5666,-8.577,287.193,0.169162,1.7,5.95721
2023-01-23 10:00:00,255.536,199.442,-8.179,312.855,0.169037,1.7,4.60155
2023-01-23 10:30:00,335.275,280.724,-7.918,313.22,0.168507,1.7,6.79364
2023-01-23 11:00:00,378.227,330.881,-8.037,308.21,0.169159,1.7,7.80929
2023-01-23 11:30:00,418.855,373.194,-8.087,308.125,0.168732,1.7,8.29318
2023-01-23 12:00:00,452.452,400.274,-7.677,315.085,0.16909,1.7,7.65634
2023-01-23 12:30:00,471.218,413.227,-7.38,319.604,0.169098,1.7,8.32194
2023-01-23 13:00:00,484.285,409.332,-6.889,337.816,0.169093,1.7,7.33965
2023-01-23 13:30:00,463.81,386.553,-6.919,340.31,0.169129,1.7,6.45483
2023-01-23 14:00:00,435.277,339.237,-6.908,329.585,0.169019,1.7,7.37455
2023-01-23 14:30:00,261.094,200.448,-7.113,327.989,0.168931,1.7,6.85151
2023-01-23 15:00:00,195.237,146.146,-7.333,322.181,0.169104,1.7,5.58201
2023-01-23 15:30:00,221.928,144.084,-7.533,318.621,0.169169,1.7,4.53956
2023-01-23 16:00:00,175.7,108.441,-8.168,305.804,0.169114,1.7,3.8601
2023-01-23 16:30:00,111.113,19.5061,-8.502,294.316,0.168962,1.7,3.9461
2023-01-23 17:00:00,51.0644,-44.0549,-9.072,279.498,0.168725,1.7,3.82434
2023-01-23 17:30:00,8.80034,-85.7833,-10.17,252.995,0.169435,1.7,3.8003
2023-01-23 18:00:00,1.05564,-89.3483,-10.844,239.967,0.169012,1.7,3.68425
2023-01-23 18:30:00,1.01847,-88.5313,-11.59,225.676,0.169006,1.7,3.96307
2023-01-23 19:00:00,1.00809,-88.3947,-12.191,216.848,0.169241,1.7,3.3039
2023-01-23 19:30:00,0.995427,-88.6948,-12.582,211.299,0.169835,1.7,2.62069
2023-01-23 20:00:00,0.990201,-88.2864,-12.993,205.892,0.169226,1.7,1.89167
2023-01-23 20:30:00,0.975528,-87.1089,-13.436,199.786,0.168915,1.7,1.59107
2023-01-23 21:00:00,0.951982,-85.241,-13.961,189.824,0.16915,1.7,2.30252
2023-01-23 21:30:00,0.958105,-83.5733,-14.678,181.54,0.169013,1.7,1.31971
2023-01-23 22:00:00,0.955813,-85.3863,-15.312,364.7034914841849,0.169805,1.7,15.98034415085158
2023-01-23 22:30:00,0.959646,-86.6927,-15.588,365.0779781021898,0.169693,1.7,15.980184783454987
2023-01-23 23:00:00,0.976328,-86.336,-15.858,365.4060900243309,0.169684,1.7,15.981473104622872
2023-01-23 23:30:00,0.955198,-86.0253,-16.126,365.78734549878345,0.168743,1.673,15.980079430656934
2023-01-24 00:00:00,0.956983,-85.9245,-16.349,366.20744282238445,0.169213,1.6,15.976511790754257
2023-01-24 00:30:00,0.976009,-84.5088,-16.635,366.53762530413627,0.169282,1.6,15.97509305596107
2023-01-24 01:00:00,0.967977,-83.464,-16.871,366.9192068126521,0.169149,1.6,15.968148773722628
2023-01-24 01:30:00,0.974344,-82.7175,-16.902,151.324,0.169367,1.6,1.23948
2023-01-24 02:00:00,0.996583,-82.195,-16.932,151.942,0.169278,1.6,0.908223
2023-01-24 02:30:00,1.01628,-81.7776,-16.75,153.551,0.169901,1.6,1.25371
2023-01-24 03:00:00,1.06285,-81.1402,-16.699,153.511,0.169537,1.6,1.73078
2023-01-24 03:30:00,1.15764,-80.4247,-16.575,154.145,0.169737,1.6,2.13526
2023-01-24 04:00:00,1.17508,-79.7426,-16.484,154.677,0.169691,1.6,2.53557
2023-01-24 04:30:00,1.17941,-79.5445,-16.429,154.58,0.169711,1.6,2.91817
2023-01-24 05:00:00,1.1418,-79.3729,-16.333,155.711,0.169865,1.573,3.26276
2023-01-24 05:30:00,1.14821,-78.3126,-16.314,155.365,0.169962,1.5,3.51301
2023-01-24 06:00:00,1.15572,-78.5508,-16.351,154.588,0.169869,1.5,3.67189
2023-01-24 06:30:00,1.14565,-78.6001,-16.423,153.146,0.169588,1.5,3.87386
2023-01-24 07:00:00,1.14939,-80.1849,-16.128,157.988,0.169896,1.5,3.22656
2023-01-24 07:30:00,1.27538,-81.0245,-15.915,161.811,0.170352,1.5,2.65055
2023-01-24 08:00:00,9.88452,-74.9604,-15.727,165.429,0.169938,1.5,2.11386
2023-01-24 08:30:00,28.4161,-59.2343,-15.343,172.894,0.169868,1.44,1.46719
2023-01-24 09:00:00,46.6345,-42.0222,-14.885,180.666,0.169458,1.4,1.0783
2023-01-24 09:30:00,180.326,143.221,-13.981,203.491,0.169166,1.4,0.604716
2023-01-24 10:00:00,264.045,217.348,-13.091,471.1846976744186,0.169348,1.4,12.081787674418605
2023-01-24 10:30:00,329.69,281.462,-12.532,507.8288269230769,0.168739,1.4,12.364578269230769
2023-01-24 11:00:00,375.322,333.834,-11.874,494.0910701754386,0.168778,1.4,12.629062280701755
2023-01-24 11:30:00,419.15,378.618,-11.176,508.427,0.169134,1.373,12.53491791935484
2023-01-24 12:00:00,456.265,409.238,-10.99,527.8803076923077,0.169186,1.3,11.282651246153845
2023-01-24 12:30:00,483.938,429.651,-10.695,267.943,0.169207,1.3,1.74643
2023-01-24 13:00:00,494.499,422.577,-9.949,591.2577777777777,0.16877,1.3,10.027268466666667
2023-01-24 13:30:00,470.354,393.283,-9.508,558.0979122807017,0.169207,1.3,10.893303175438596
2023-01-24 14:00:00,462.599,357.77,-8.965,307.287,0.168795,1.3,0.600131
2023-01-24 14:30:00,410.873,305.014,-8.627,314.913,0.169194,1.3,1.15638
2023-01-24 15:00:00,351.406,245.277,-8.15,311.635,0.16916,1.24,1.52252
2023-01-24 15:30:00,292.683,178.325,-7.889,318.146,0.169091,1.2,1.14533
2023-01-24 16:00:00,216.217,102.524,-7.857,317.55,0.169002,1.2,1.54878
2023-01-24 16:30:00,128.368,24.7508,-7.839,313.482,0.168812,1.2,1.7406
2023-01-24 17:00:00,58.9383,-44.4874,-7.835,315.211,0.168927,1.2,1.5495
2023-01-24 17:30:00,11.6078,-86.6769,-8.128,302.149,0.1691,1.2,1.56246
2023-01-24 18:00:00,1.3421,-86.7696,-9.647,265.476,0.169623,1.2,2.08868
2023-01-24 18:30:00,1.26464,-84.7464,-9.985,260.792,0.169551,1.173,1.05473
2023-01-24 19:00:00,1.26146,-82.1828,-10.586,246.941,0.169141,1.1,1.75277
2023-01-24 19:30:00,1.25761,-80.6605,-10.677,248.969,0.169507,1.1,1.14043
2023-01-24 20:00:00,1.26982,-80.8318,-10.003,261.913,0.16905,1.1,0.530183
2023-01-24 20:30:00,1.25929,-79.386,-10.561,249.072,0.169167,1.1,1.41162
2023-01-24 21:00:00,1.27277,-78.9711,-10.465,250.445,0.168955,1.1,1.31943
2023-01-24 21:30:00,1.26094,-79.1997,-10.382,254.514,0.16915,1.1,1.14128
2023-01-24 22:00:00,1.2608,-77.2577,-9.737,265.158,0.169072,1.1,0.89221
2023-01-24 22:30:00,1.27382,-82.9046,-8.815,382.384698296837,0.169015,1.1,15.636449698296836
2023-01-24 23:00:00,1.27638,-77.7129,-9.383,383.0336107055961,0.168946,1.1,15.609590574209246
2023-01-24 23:30:00,1.26917,-74.4798,-11.449,226.989,0.169793,1.1,5.03672
2023-01-25 00:00:00,1.27104,-74.8936,-11.611,227.69,0.169221,1.1,2.43558
2023-01-25 00:30:00,1.27441,-73.9779,-11.629,228.906,0.169205,1.1,1.93432
2023-01-25 01:00:00,1.27884,-73.6771,-11.42,384.6294063260341,0.169321,1.1,15.54061490510949
2023-01-25 01:30:00,1.26521,-72.9487,-11.361,235.047,0.169348,1.007,1.48644
2023-01-25 02:00:00,1.26367,-73.1405,-11.914,223.396,0.16955,1,2.05442
2023-01-25 02:30:00,1.27366,-72.4733,-12.504,212.078,0.16952,1,2.66182
2023-01-25 03:00:00,1.26462,-73.7573,-12.327,215.675,0.169887,1,2.74724
2023-01-25 03:30:00,1.26542,-72.7459,-12.815,203.874,0.169845,1,4.23972
2023-01-25 04:00:00,1.26027,-72.9644,-13.826,187.796,0.169727,1,5.48645
2023-01-25 04:30:00,1.27625,-72.9336,-13.691,186.798,0.169947,1,5.44704
2023-01-25 05:00:00,1.26131,-74.4298,-13.828,187.635,0.169195,1,4.76651
2023-01-25 05:30:00,1.26082,-74.0159,-13.589,190.033,0.169726,1,4.44088
2023-01-25 06:00:00,1.27594,-73.6112,-14.1,181.952,0.170015,1,4.88881
2023-01-25 06:30:00,1.26525,-73.4069,-14.383,178.262,0.169644,0.907,4.87481
2023-01-25 07:00:00,1.26654,-73.7673,-14.148,181.931,0.169542,0.9,4.5918
2023-01-25 07:30:00,1.46116,-73.1162,-14.524,175.851,0.169519,0.9,5.07017
2023-01-25 08:00:00,10.8972,-66.4012,-14.76,172.041,0.169929,0.9,5.79764
2023-01-25 08:30:00,30.1442,-51.2991,-14.214,180.857,0.169568,0.9,5.77103
2023-01-25 09:00:00,53.1274,-28.2283,-14.312,185.765,0.169742,0.9,5.39659
2023-01-25 09:30:00,176.677,146.243,-12.444,218.946,0.169374,0.9,6.20528
2023-01-25 10:00:00,252.627,210.733,-11.831,237.042,0.168843,0.9,6.74306
2023-01-25 10:30:00,277.644,228.024,-11.048,249.78,0.169273,0.9,7.15492
2023-01-25 11:00:00,350.074,314.798,-10.253,271.201,0.168859,0.9,6.2378
2023-01-25 11:30:00,256.621,217.773,-10.095,267.818,0.168998,0.873,6.78427
2023-01-25 12:00:00,334.824,295.996,-9.864,267.524,0.16845,0.8,7.6684
2023-01-25 12:30:00,300.129,263.197,-9.948,265.777,0.168911,0.8,8.25511
2023-01-25 13:00:00,189.899,153.858,-9.906,261.92,0.169422,0.8,8.62149
2023-01-25 13:30:00,418.416,356.886,-9.182,291.83,0.168951,0.8,7.78841
2023-01-25 14:00:00,442.12,350.523,-8.499,298.492,0.168709,0.8,7.40533
2023-01-25 14:30:00,391.027,298.431,-8.12,307.2,0.168863,0.8,6.39201
2023-01-25 15:00:00,330.932,240.411,-7.628,311.273,0.168668,0.8,6.05399
2023-01-25 15:30:00,272.474,173.873,-7.399,323.128,0.169036,0.773,4.16207
2023-01-25 16:00:00,194.21,95.5161,-6.977,333.114,0.168879,0.7,4.32873
2023-01-25 16:30:00,111.623,21.1911,-7.008,328.654,0.169138,0.7,4.15932
2023-01-25 17:00:00,47.0742,-42.7691,-6.745,334.254,0.168861,0.7,4.01795
2023-01-25 17:30:00,10.3206,-74.3053,-7.643,303.221,0.168804,0.7,4.76428
2023-01-25 18:00:00,1.33825,-76.1181,-8.712,274.827,0.169325,0.7,6.51962
2023-01-25 18:30:00,1.27917,-73.4683,-9.309,258.198,0.169222,0.7,8.12142
2023-01-25 19:00:00,1.26964,-72.329,-9.452,253.976,0.168884,0.7,8.741
2023-01-25 19:30:00,1.28895,-69.9868,-9.704,244.184,0.168783,0.7,10.3591
2023-01-25 20:00:00,1.27542,-69.9525,-9.656,244.686,0.169316,0.7,10.6636
2023-01-25 20:30:00,1.28052,-68.7348,-9.769,241.817,0.169382,0.7,10.5897
2023-01-25 21:00:00,1.27218,-68.1422,-9.827,243.94,0.169269,0.7,9.58692
2023-01-25 21:30:00,1.27485,-67.4977,-9.673,251.699,0.169101,0.7,7.902
2023-01-25 22:00:00,1.29624,-66.8511,-9.542,253.945,0.169257,0.7,8.02518
2023-01-25 22:30:00,1.29093,-65.3285,-9.544,248.603,0.168946,0.7,9.73512
2023-01-25 23:00:00,1.27282,-63.6471,-10.307,233.767,0.16875,0.7,10.8874
2023-01-25 23:30:00,1.27735,-64.5657,-9.76,246.215,0.169354,0.7,9.38262
2023-01-26 00:00:00,1.27377,-63.4588,-9.504,255.817,0.169394,0.7,8.0187
2023-01-26 00:30:00,1.27501,-62.0409,-9.611,253.474,0.168994,0.7,7.9894
2023-01-26 01:00:00,1.28666,-61.1167,-9.647,254.633,0.169379,0.7,7.67748
2023-01-26 01:30:00,1.27254,-60.3464,-9.653,253.353,0.169233,0.7,7.9506
2023-01-26 02:00:00,1.27013,-60.3536,-9.592,253.728,0.169657,0.7,8.53278
2023-01-26 02:30:00,1.27098,-58.746,-9.591,253.949,0.169507,0.7,8.80892
2023-01-26 03:00:00,1.27278,-58.1847,-9.764,246.917,0.16956,0.7,9.91119
2023-01-26 03:30:00,1.2777,-54.3137,-9.809,246.139,0.169796,0.7,10.1885
2023-01-26 04:00:00,1.27258,-52.9874,-9.776,244.64,0.16995,0.673,11.2054
2023-01-26 04:30:00,1.28106,-50.2438,-9.888,242.911,0.16965,0.6,11.4044
2023-01-26 05:00:00,1.27559,-45.6784,-9.88,243.254,0.169862,0.6,11.9817
2023-01-26 05:30:00,1.2747,-52.0071,-9.373,252.112,0.169784,0.6,11.8185
2023-01-26 06:00:00,1.26702,-52.0082,-9.706,249.247,0.169886,0.6,12.3979
2023-01-26 06:30:00,1.26905,-62.1717,-5.371,326.424,0.169251,0.6,13.7702
2023-01-26 07:00:00,1.2769,-61.4378,-5.516,319.056,0.169831,0.6,14.349
2023-01-26 07:30:00,1.40109,-63.5025,-7.455,283.097,0.169935,0.6,16.0104
2023-01-26 08:00:00,8.71783,-62.4122,-5.716,311.55,0.169772,0.6,15.6025
2023-01-26 08:30:00,31.2402,-38.6453,-5.541,320.766,0.169684,0.6,15.3473
2023-01-26 09:00:00,49.8682,-23.7902,-5.189,332.768,0.169356,0.6,14.931
2023-01-26 09:30:00,128.976,72.0735,-4.91,351.435,0.169166,0.6,14.0122
2023-01-26 10:00:00,111.64,50.2741,-5.073,335.395,0.16883,0.6,16.6822
2023-01-26 10:30:00,89.4095,21.9439,-5.049,337.889,0.168986,0.6,15.3585
2023-01-26 11:00:00,126.669,58.4453,-4.92,343.348,0.169099,0.6,15.2451
2023-01-26 11:30:00,267.593,209.003,-4.179,376.109,0.169189,0.6,14.3702
2023-01-26 12:00:00,406.343,354.664,-3.049,418.694,0.168737,0.6,13.3422
2023-01-26 12:30:00,466.914,403.116,-2.428,449.045,0.168424,0.573,12.7666
2023-01-26 13:00:00,473.206,391.627,-1.971,470.64,0.168944,0.5,12.333
2023-01-26 13:30:00,472.692,382.222,-1.519,488.482,0.168492,0.5,11.6769
2023-01-26 14:00:00,464.431,352.264,-1.155,485.055,0.168872,0.5,11.8081
2023-01-26 14:30:00,416.855,303.63,-0.884,492.458,0.16878,0.5,11.497
2023-01-26 15:00:00,351.061,240.412,-0.363,504.947,0.168547,0.5,10.4869
2023-01-26 15:30:00,291.34,174.517,-0.252,516.026,0.16861,0.5,9.42514
2023-01-26 16:00:00,216.759,98.6323,-0.148,526.404,0.168569,0.5,7.98596
2023-01-26 16:30:00,131.805,23.8944,-0.747,509.328,0.168644,0.5,6.23483
2023-01-26 17:00:00,61.5502,-43.1786,-1.1,498.753,0.168478,0.5,5.94251
2023-01-26 17:30:00,13.27,-84.256,-1.739,462.893,0.168909,0.5,6.88026
2023-01-26 18:00:00,1.40229,-91.1567,-2.303,439.787,0.168917,0.5,7.86712
2023-01-26 18:30:00,1.15833,-91.1226,-2.608,428.499,0.168985,0.5,8.28375
2023-01-26 19:00:00,1.07213,-91.1952,-2.812,424.336,0.16844,0.593,8.32442
2023-01-26 19:30:00,0.989843,-89.3013,-3.119,406.81,0.168793,0.6,9.55585
2023-01-26 20:00:00,0.97291,-87.7332,-3.81,380.074,0.168641,0.6,11.2448
2023-01-26 20:30:00,0.976643,-86.4346,-4.12,367.202,0.168838,0.6,12.2767
2023-01-26 21:00:00,0.989814,-84.8879,-4.388,356.672,0.168718,0.6,12.8693
2023-01-26 21:30:00,0.987718,-84.0591,-4.596,350.914,0.168664,0.6,12.9742
2023-01-26 22:00:00,1.0053,-81.3469,-5.205,327.423,0.168791,0.6,14.6057
2023-01-26 22:30:00,0.984347,-79.0819,-6.043,307.127,0.168818,0.6,15.0233
2023-01-26 23:00:00,0.981165,-76.2811,-6.873,283.924,0.168696,0.6,16.2896
2023-01-26 23:30:00,0.98756,-77.9791,-6.151,301.598,0.168633,0.6,15.6174
2023-01-27 00:00:00,0.99204,-78.9318,-5.578,315.041,0.169084,0.6,15.1071
2023-01-27 00:30:00,0.989178,-79.6438,-5.675,315.157,0.168572,0.6,15.2248
2023-01-27 01:00:00,0.987202,-81.6623,-5.471,319.16,0.169056,0.6,15.3913
2023-01-27 01:30:00,0.990814,-81.6869,-5.542,317.428,0.169253,0.6,15.6685
2023-01-27 02:00:00,0.990531,-81.4025,-5.668,313.131,0.169053,0.6,15.8708
2023-01-27 02:30:00,0.982025,-83.2978,-5.55,316.644,0.169132,0.6,16.1563
2023-01-27 03:00:00,0.983328,-84.0545,-5.405,319.791,0.168867,0.6,16.008
2023-01-27 03:30:00,0.988063,-83.6361,-5.718,312.164,0.169233,0.6,16.0428
2023-01-27 04:00:00,0.991603,-84.2355,-5.832,312.986,0.169081,0.6,15.2111
2023-01-27 04:30:00,0.997734,-83.5642,-6.065,307.812,0.169054,0.6,14.9209
2023-01-27 05:00:00,0.989798,-82.5821,-6.17,308.02,0.169136,0.6,14.0587
2023-01-27 05:30:00,0.99939,-83.5599,-6.042,312.594,0.169472,0.6,13.8181
2023-01-27 06:00:00,0.994183,-83.6181,-6.078,311.594,0.169227,0.6,13.9557
2023-01-27 06:30:00,0.978915,-83.1992,-6.403,301.629,0.168681,0.6,14.4963
2023-01-27 07:00:00,1.00526,-84.1527,-6.441,302.635,0.168971,0.6,14.223
2023-01-27 07:30:00,1.2878,-83.7993,-6.541,300.282,0.169249,0.6,13.9882
2023-01-27 08:00:00,11.4561,-77.816,-6.63,299.182,0.169186,0.6,13.7847
2023-01-27 08:30:00,27.9347,-65.1584,-6.658,300.094,0.169384,0.6,13.6701
2023-01-27 09:00:00,49.3419,-41.5441,-6.417,309.474,0.169468,0.6,13.2616
2023-01-27 09:30:00,208.411,166.653,-5.638,345.603,0.168143,0.6,12.2589
2023-01-27 10:00:00,291.187,234.958,-4.727,374.885,0.16862,0.6,11.6885
2023-01-27 10:30:00,358.912,298.944,-4.169,401.353,0.168053,0.6,10.8649
2023-01-27 11:00:00,404.851,350.269,-3.443,426.66,0.168195,0.6,10.2996
2023-01-27 11:30:00,450.279,391.763,-2.717,459.209,0.168274,0.6,9.27721
2023-01-27 12:00:00,491.131,423.606,-2.336,464.277,0.168119,0.6,9.30132
2023-01-27 12:30:00,511.103,436.831,-2.066,478.744,0.168126,0.6,9.13265
2023-01-27 13:00:00,520.808,433.017,-1.668,493.702,0.167975,0.6,9.07596
2023-01-27 13:30:00,492.811,405.225,-1.502,492.376,0.168001,0.6,8.9154
2023-01-27 14:00:00,479.869,370.051,-1.496,486.576,0.168128,0.6,8.42131
2023-01-27 14:30:00,431.187,315.803,-0.897,509.186,0.167974,0.6,7.79585
2023-01-27 15:00:00,367.379,256.158,-0.397,520.345,0.168196,0.6,7.36726
2023-01-27 15:30:00,302.605,184.617,-0.092,535.214,0.168467,0.6,6.94676
2023-01-27 16:00:00,224.386,106.379,0.089,541.945,0.168208,0.6,6.98173
2023-01-27 16:30:00,131.926,23.1335,0.358,551.104,0.168131,0.6,6.31385
2023-01-27 17:00:00,55.315,-46.3417,0.106,543.773,0.168234,0.6,5.73391
2023-01-27 17:30:00,12.9022,-79.9306,-0.339,519.413,0.16809,0.6,5.4945
2023-01-27 18:00:00,1.2626,-82.124,-1.12,486.405,0.168431,0.6,6.12942
2023-01-27 18:30:00,1.0463,-81.2689,-1.188,480.076,0.168232,0.6,6.44144
2023-01-27 19:00:00,1.0381,-80.4296,-1.389,469.392,0.168246,0.6,6.87597
2023-01-27 19:30:00,1.03671,-81.6235,-1.374,471.395,0.168662,0.6,7.15671
2023-01-27 20:00:00,1.03631,-82.4504,-1.296,471.543,0.168084,0.6,7.93369
2023-01-27 20:30:00,1.05637,-80.6792,-1.786,447.436,0.168879,0.6,8.61256
2023-01-27 21:00:00,1.04859,-81.224,-2.439,430.58,0.1682,0.6,8.51645
2023-01-27 21:30:00,1.04901,-82.8604,-1.879,455.087,0.168658,0.6,7.23546
2023-01-27 22:00:00,1.04709,-82.3015,-0.855,492.026,0.168528,0.6,7.25279
2023-01-27 22:30:00,1.04308,-81.8481,-0.775,496.042,0.168511,0.6,7.31843
2023-01-27 23:00:00,1.05424,-83.0927,-0.656,502.482,0.168364,0.6,7.34407
2023-01-27 23:30:00,1.062,-81.9582,-0.611,500.812,0.168746,0.6,7.78663
2023-01-28 00:00:00,1.09156,-79.3686,-0.851,487.508,0.168673,0.6,8.51397
2023-01-28 00:30:00,1.1108,-79.197,-0.908,482.534,0.168923,0.6,8.96106
2023-01-28 01:00:00,1.1008,-79.406,-0.971,480.665,0.168426,0.6,9.26081
2023-01-28 01:30:00,1.09036,-79.456,-1.034,477.475,0.168615,0.6,9.5021
2023-01-28 02:00:00,1.11607,-80.1788,-1.136,473.805,0.168549,0.6,9.56758
2023-01-28 02:30:00,1.0518,-81.0235,-1.195,472.771,0.168572,0.6,9.52918
2023-01-28 03:00:00,1.01447,-80.5088,-1.414,462.534,0.168593,0.693,9.71148
2023-01-28 03:30:00,1.00963,-81.36,-1.518,459.049,0.168733,0.7,9.65398
2023-01-28 04:00:00,0.984049,-81.4016,-1.67,454.693,0.16906,0.7,9.58597
2023-01-28 04:30:00,1.01891,-81.4047,-1.871,447.392,0.168978,0.7,9.60486
2023-01-28 05:00:00,1.00841,-81.815,-2.084,440.308,0.168744,0.7,9.70125
2023-01-28 05:30:00,1.02124,-80.7374,-2.34,430.097,0.169101,0.7,9.96609
2023-01-28 06:00:00,1.00343,-80.7243,-2.495,424.879,0.16864,0.7,10.1699
2023-01-28 06:30:00,1.00474,-80.2941,-2.617,420.013,0.168524,0.7,10.327
2023-01-28 07:00:00,1.0058,-80.4475,-2.68,419.012,0.168592,0.7,10.4271
2023-01-28 07:30:00,1.35761,-80.7693,-2.587,420.293,0.169134,0.7,10.6273
2023-01-28 08:00:00,12.1527,-72.2166,-2.663,415.114,0.168541,0.7,11.197
2023-01-28 08:30:00,31.8086,-54.7209,-2.683,413.897,0.168554,0.7,11.6144
2023-01-28 09:00:00,58.4736,-24.9169,-2.477,423.162,0.168277,0.7,11.7889
2023-01-28 09:30:00,199.437,150.34,-1.639,472.139,0.167958,0.7,11.091
2023-01-28 10:00:00,284.614,221.382,-0.799,508.715,0.167615,0.7,10.5569
